timestamp,consumption_kwh,demand_kw,voltage,current,power_factor,temperature
2024-01-16 16:00:00,36.11,37.63,234.5,168.4,0.953,13.1
2024-01-16 17:00:00,52.75,51.08,230.8,249.5,0.887,15.0
2024-01-16 18:00:00,64.9,64.84,225.8,310.1,0.926,15.4
2024-01-16 19:00:00,70.44,75.05,231.0,365.9,0.888,12.7
2024-01-16 20:00:00,68.58,65.35,230.2,310.3,0.915,15.1
2024-01-16 21:00:00,50.96,51.27,232.7,231.4,0.952,13.1
2024-01-16 22:00:00,45.9,44.16,224.5,210.6,0.934,11.4
2024-01-16 23:00:00,37.24,34.51,224.8,158.3,0.97,13.3
2024-01-17 00:00:00,29.97,30.41,233.2,136.3,0.957,14.1
2024-01-17 01:00:00,29.04,29.41,228.6,131.5,0.978,15.9
2024-01-17 02:00:00,24.73,25.23,231.9,114.4,0.951,16.0
2024-01-17 03:00:00,30.89,31.66,230.4,152.2,0.903,11.6
2024-01-17 04:00:00,30.64,32.06,224.3,161.1,0.887,11.4
2024-01-17 05:00:00,36.52,36.26,233.9,166.2,0.933,13.1
2024-01-17 06:00:00,35.05,36.36,232.7,161.1,0.97,13.8
2024-01-17 07:00:00,42.2,42.75,234.6,191.4,0.952,15.8
2024-01-17 08:00:00,46.65,49.83,231.2,244.1,0.883,14.8
2024-01-17 09:00:00,57.33,55.21,226.8,266.3,0.914,13.6
2024-01-17 10:00:00,51.85,55.81,227.5,265.8,0.923,14.4
2024-01-17 11:00:00,33.97,34.98,232.1,160.3,0.94,14.7
2024-01-17 12:00:00,34.3,36.38,226.7,169.8,0.945,13.2
2024-01-17 13:00:00,34.99,32.65,234.9,143.9,0.966,13.6
2024-01-17 14:00:00,30.14,30.16,235.3,131.5,0.975,12.6
2024-01-17 15:00:00,28.75,29.61,225.8,141.6,0.926,12.5
2024-01-17 16:00:00,43.65,43.84,227.6,200.9,0.959,12.0
2024-01-17 17:00:00,48.87,45.83,235.6,208.7,0.932,13.0
2024-01-17 18:00:00,61.79,64.44,231.8,311.3,0.893,13.0
2024-01-17 19:00:00,62.88,67.27,226.3,316.9,0.938,16.3
2024-01-17 20:00:00,70.21,69.07,226.3,320.9,0.951,13.5
2024-01-17 21:00:00,45.98,45.55,234.4,210.1,0.925,13.9
2024-01-17 22:00:00,43.28,46.92,235.5,206.2,0.966,11.9
2024-01-17 23:00:00,40.05,40.19,231.3,191.8,0.906,18.1
2024-01-18 00:00:00,36.85,36.55,228.6,167.4,0.955,14.8
2024-01-18 01:00:00,125.21,124.95,225.2,619.9,0.895,12.5
2024-01-18 02:00:00,31.21,29.6,228.4,133.6,0.97,15.6
2024-01-18 03:00:00,32.63,34.15,227.1,167.3,0.899,12.3
2024-01-18 04:00:00,28.1,28.48,228.0,138.5,0.902,15.7
2024-01-18 05:00:00,36.91,36.91,232.2,168.4,0.944,11.8
2024-01-18 06:00:00,42.08,39.16,229.9,180.8,0.942,13.8
2024-01-18 07:00:00,41.53,43.85,229.9,201.4,0.947,15.2
2024-01-18 08:00:00,48.68,47.6,224.4,239.4,0.886,15.5
2024-01-18 09:00:00,50.38,49.06,228.9,225.8,0.949,16.0
2024-01-18 10:00:00,49.64,48.05,230.1,236.8,0.882,14.5
2024-01-18 11:00:00,45.35,44.17,229.8,204.9,0.938,12.5
2024-01-18 12:00:00,33.99,33.71,230.4,164.8,0.888,13.7
2024-01-18 13:00:00,36.95,40.04,232.1,180.3,0.957,13.3
2024-01-18 14:00:00,22.79,24.32,225.8,119.8,0.899,15.0
2024-01-18 15:00:00,37.82,36.0,228.8,172.9,0.91,14.6
2024-01-18 16:00:00,42.31,41.87,226.7,190.0,0.972,12.8
2024-01-18 17:00:00,47.11,45.98,233.1,205.7,0.959,12.7
2024-01-18 18:00:00,65.58,65.03,224.1,330.1,0.879,15.1
2024-01-18 19:00:00,72.57,73.35,230.8,337.7,0.941,14.7
2024-01-18 20:00:00,63.21,62.93,226.5,316.1,0.879,14.3
2024-01-18 21:00:00,44.67,44.85,224.9,225.1,0.886,16.0
2024-01-18 22:00:00,35.38,35.02,235.1,167.6,0.889,16.8
2024-01-18 23:00:00,41.94,41.36,232.6,187.0,0.951,12.4
2024-01-19 00:00:00,30.12,31.84,234.0,149.7,0.909,13.6
2024-01-19 01:00:00,35.83,36.82,225.7,171.2,0.953,11.6
2024-01-19 02:00:00,155.7,144.72,229.2,745.5,0.847,16.5
2024-01-19 03:00:00,29.04,27.84,228.8,124.8,0.975,14.8
2024-01-19 04:00:00,28.95,30.04,229.9,133.7,0.977,14.1
2024-01-19 05:00:00,38.14,38.56,231.9,175.8,0.946,11.9
2024-01-19 06:00:00,36.43,34.77,225.0,162.7,0.95,15.8
2024-01-19 07:00:00,44.02,43.1,227.8,199.4,0.949,15.4
2024-01-19 08:00:00,48.76,50.3,227.2,242.8,0.912,14.2
2024-01-19 09:00:00,56.21,56.67,228.9,267.1,0.927,14.7
2024-01-19 10:00:00,46.68,49.93,227.9,234.6,0.934,15.4
2024-01-19 11:00:00,41.6,42.36,234.8,202.5,0.891,13.1
2024-01-19 12:00:00,28.31,27.99,228.6,135.4,0.904,17.5
2024-01-19 13:00:00,32.5,32.54,229.2,159.0,0.893,14.9
2024-01-19 14:00:00,31.82,34.13,227.0,165.4,0.909,12.5
2024-01-19 15:00:00,29.79,31.32,227.7,153.3,0.897,12.6
2024-01-19 16:00:00,37.77,37.06,228.0,169.7,0.958,15.3
2024-01-19 17:00:00,59.28,56.06,225.6,257.5,0.965,12.7
2024-01-19 18:00:00,68.53,71.98,235.6,339.8,0.899,12.5
2024-01-19 19:00:00,71.68,69.51,230.9,328.6,0.916,15.3
2024-01-19 20:00:00,70.43,67.04,225.4,327.2,0.909,14.1
2024-01-19 21:00:00,50.51,50.14,230.6,231.1,0.941,12.2
2024-01-19 22:00:00,38.17,36.94,227.5,175.5,0.925,15.7
2024-01-19 23:00:00,29.92,28.57,230.0,134.3,0.925,13.1
2024-01-20 00:00:00,22.6,22.04,233.5,98.7,0.956,13.5
2024-01-20 01:00:00,26.52,26.61,230.1,125.0,0.925,18.3
2024-01-20 02:00:00,20.43,20.29,228.3,92.3,0.963,16.2
2024-01-20 03:00:00,20.68,20.23,233.2,96.4,0.9,15.7
2024-01-20 04:00:00,21.97,21.47,235.8,101.7,0.895,13.4
2024-01-20 05:00:00,22.18,21.32,229.2,95.1,0.978,13.5
2024-01-20 06:00:00,24.67,24.63,231.0,113.8,0.937,15.4
2024-01-20 07:00:00,29.15,29.67,231.1,134.0,0.958,12.8
2024-01-20 08:00:00,35.89,38.85,229.0,189.8,0.894,12.8
2024-01-20 09:00:00,43.87,40.98,227.7,200.9,0.896,14.9
2024-01-20 10:00:00,39.0,39.11,229.3,184.0,0.927,13.2
2024-01-20 11:00:00,26.98,27.87,225.4,128.5,0.962,13.8
2024-01-20 12:00:00,21.55,20.96,235.8,98.1,0.906,15.5
2024-01-20 13:00:00,23.93,25.31,235.5,114.3,0.94,14.3
2024-01-20 14:00:00,25.06,26.39,229.2,121.6,0.947,14.4
2024-01-20 15:00:00,23.73,24.94,228.7,115.6,0.943,16.3
2024-01-20 16:00:00,28.46,27.36,224.8,126.5,0.962,13.9
2024-01-20 17:00:00,38.69,40.73,229.5,194.4,0.913,16.7
2024-01-20 18:00:00,54.56,54.32,231.2,251.0,0.936,14.0
2024-01-20 19:00:00,50.51,51.77,231.4,234.3,0.955,12.7
2024-01-20 20:00:00,41.84,43.24,225.0,204.9,0.938,15.1
2024-01-20 21:00:00,37.26,38.46,232.3,183.8,0.901,14.7
2024-01-20 22:00:00,28.32,30.06,226.2,144.0,0.923,12.7
2024-01-20 23:00:00,23.07,22.55,230.7,99.6,0.981,12.7
2024-01-21 00:00:00,23.03,23.73,224.6,113.5,0.931,13.6
2024-01-21 01:00:00,22.1,23.46,235.6,103.3,0.964,14.2
2024-01-21 02:00:00,25.02,24.3,234.1,111.9,0.928,12.6
2024-01-21 03:00:00,21.78,23.55,227.5,107.9,0.959,13.8
2024-01-21 04:00:00,25.51,26.94,232.9,124.4,0.93,14.1
2024-01-21 05:00:00,18.19,19.39,233.3,92.0,0.903,14.6
2024-01-21 06:00:00,23.04,21.91,232.6,105.2,0.895,15.0
2024-01-21 07:00:00,28.83,30.79,233.0,137.4,0.962,10.0
2024-01-21 08:00:00,156.47,160.36,229.3,769.4,0.909,12.7
2024-01-21 09:00:00,39.32,41.05,231.1,185.6,0.957,17.0
2024-01-21 10:00:00,43.41,42.51,225.7,209.7,0.898,13.0
2024-01-21 11:00:00,29.46,31.69,227.4,151.6,0.919,14.6
2024-01-21 12:00:00,26.19,25.36,227.2,121.9,0.916,13.1
2024-01-21 13:00:00,16.56,16.1,235.6,75.8,0.902,17.1
2024-01-21 14:00:00,17.61,16.32,225.5,74.5,0.972,15.1
2024-01-21 15:00:00,23.25,22.49,233.1,99.9,0.966,15.1
2024-01-21 16:00:00,26.78,26.45,229.0,126.4,0.914,13.6
2024-01-21 17:00:00,43.0,40.53,230.2,197.4,0.892,12.3
2024-01-21 18:00:00,54.29,55.45,227.9,252.7,0.963,13.8
2024-01-21 19:00:00,54.54,52.58,229.5,242.4,0.945,17.0
2024-01-21 20:00:00,43.02,46.25,226.6,219.5,0.93,13.6
2024-01-21 21:00:00,37.82,39.27,228.1,179.5,0.959,13.4
2024-01-21 22:00:00,28.38,28.45,232.2,133.2,0.92,12.7
2024-01-21 23:00:00,25.72,24.6,225.5,117.1,0.932,15.0
2024-01-22 00:00:00,25.28,27.48,226.4,124.5,0.975,15.5
2024-01-22 01:00:00,29.86,29.16,235.2,137.3,0.903,14.2
2024-01-22 02:00:00,33.56,34.96,234.8,162.0,0.919,14.2
2024-01-22 03:00:00,31.59,32.6,226.8,151.3,0.95,15.3
2024-01-22 04:00:00,25.41,27.61,225.6,131.3,0.932,13.2
2024-01-22 05:00:00,32.27,35.02,233.8,157.8,0.949,14.9
2024-01-22 06:00:00,30.49,32.4,228.6,158.7,0.893,16.1
2024-01-22 07:00:00,37.07,38.21,225.6,175.7,0.964,14.5
2024-01-22 08:00:00,41.97,44.59,225.7,203.3,0.972,14.9
2024-01-22 09:00:00,56.82,55.49,232.7,260.0,0.917,14.3
2024-01-22 10:00:00,48.42,49.11,234.3,222.5,0.942,13.9
2024-01-22 11:00:00,41.52,39.91,228.6,186.3,0.937,15.1
2024-01-22 12:00:00,30.19,32.04,225.0,156.1,0.912,15.8
2024-01-22 13:00:00,31.64,31.1,232.3,139.7,0.958,12.6
2024-01-22 14:00:00,26.05,26.9,230.1,124.9,0.936,15.8
2024-01-22 15:00:00,27.99,30.14,235.5,132.1,0.969,14.5
2024-01-22 16:00:00,156.2,153.89,235.7,736.9,0.886,13.8
2024-01-22 17:00:00,46.01,48.89,230.8,221.1,0.958,18.0
2024-01-22 18:00:00,71.29,68.41,233.2,305.9,0.959,13.0
2024-01-22 19:00:00,67.45,70.12,224.7,356.2,0.876,15.1
2024-01-22 20:00:00,61.18,59.95,229.0,284.2,0.921,15.0
2024-01-22 21:00:00,49.13,48.84,227.3,229.6,0.936,14.3
2024-01-22 22:00:00,40.13,42.13,230.4,191.3,0.956,13.9
2024-01-22 23:00:00,38.58,36.62,224.8,172.0,0.947,12.9
2024-01-23 00:00:00,27.74,26.28,225.0,130.5,0.895,13.9
2024-01-23 01:00:00,33.33,32.76,232.9,153.7,0.915,13.2
2024-01-23 02:00:00,29.69,28.73,226.0,133.5,0.952,14.7
2024-01-23 03:00:00,30.25,28.94,226.0,134.4,0.953,16.4
2024-01-23 04:00:00,32.54,33.79,233.3,149.9,0.966,16.5
2024-01-23 05:00:00,30.31,31.46,232.5,151.5,0.893,17.4
2024-01-23 06:00:00,32.49,32.72,230.0,154.8,0.919,14.2
2024-01-23 07:00:00,37.77,39.31,230.9,190.4,0.894,13.4
2024-01-23 08:00:00,47.81,47.74,234.4,230.1,0.885,14.5
2024-01-23 09:00:00,57.45,58.55,235.2,279.7,0.89,14.8
2024-01-23 10:00:00,49.58,46.5,229.0,214.2,0.948,15.9
2024-01-23 11:00:00,44.31,42.8,224.9,209.8,0.907,14.0
2024-01-23 12:00:00,38.72,36.38,233.7,172.6,0.902,13.5
2024-01-23 13:00:00,27.6,29.65,227.4,140.2,0.93,18.4
2024-01-23 14:00:00,28.52,28.28,226.4,140.5,0.889,15.4
2024-01-23 15:00:00,33.09,32.45,231.1,151.1,0.929,13.5
2024-01-23 16:00:00,38.48,40.45,233.1,179.8,0.965,12.1
2024-01-23 17:00:00,49.33,50.05,228.2,243.4,0.901,14.7
2024-01-23 18:00:00,62.41,58.21,231.9,286.2,0.877,16.3
2024-01-23 19:00:00,61.88,66.07,226.9,316.2,0.921,16.1
2024-01-23 20:00:00,69.2,64.1,225.1,303.6,0.938,14.2
2024-01-23 21:00:00,46.58,46.43,228.5,215.0,0.945,17.5
2024-01-23 22:00:00,35.27,37.71,233.8,179.8,0.897,15.3
2024-01-23 23:00:00,33.66,34.01,226.8,154.1,0.973,16.4
2024-01-24 00:00:00,34.34,32.76,232.8,148.1,0.95,14.8
2024-01-24 01:00:00,30.43,32.65,233.4,154.6,0.905,14.4
2024-01-24 02:00:00,28.24,29.84,228.9,140.2,0.93,14.1
2024-01-24 03:00:00,29.92,31.39,227.2,151.0,0.915,11.1
2024-01-24 04:00:00,32.18,31.25,232.4,139.8,0.962,15.5
2024-01-24 05:00:00,31.01,31.89,227.0,157.0,0.895,17.6
2024-01-24 06:00:00,37.46,36.43,235.9,169.9,0.909,13.8
2024-01-24 07:00:00,39.49,39.79,227.0,184.3,0.951,16.4
2024-01-24 08:00:00,49.94,52.99,234.0,257.3,0.88,12.2
2024-01-24 09:00:00,57.67,54.83,231.6,259.6,0.912,15.7
2024-01-24 10:00:00,45.63,47.46,224.3,221.8,0.954,13.6
2024-01-24 11:00:00,41.37,41.75,234.9,198.6,0.895,17.8
2024-01-24 12:00:00,28.06,30.28,226.0,144.2,0.929,15.5
2024-01-24 13:00:00,29.59,30.1,232.2,145.5,0.891,12.4
2024-01-24 14:00:00,30.72,32.34,234.6,151.2,0.912,15.3
2024-01-24 15:00:00,31.8,33.15,228.9,158.6,0.913,16.9
2024-01-24 16:00:00,36.72,38.06,226.4,187.4,0.897,14.4
2024-01-24 17:00:00,48.02,47.04,233.5,211.4,0.953,16.2
2024-01-24 18:00:00,61.64,63.06,229.8,297.0,0.924,17.5
2024-01-24 19:00:00,66.93,68.15,227.8,336.5,0.889,16.4
2024-01-24 20:00:00,72.77,69.67,235.9,336.8,0.877,15.5
2024-01-24 21:00:00,54.74,50.69,225.2,232.8,0.967,12.3
2024-01-24 22:00:00,38.44,36.59,224.7,168.2,0.968,14.2
2024-01-24 23:00:00,33.99,32.2,228.3,147.1,0.959,15.9
2024-01-25 00:00:00,23.79,25.09,233.7,113.8,0.943,16.6
2024-01-25 01:00:00,22.66,24.51,235.4,109.3,0.953,14.0
2024-01-25 02:00:00,28.37,29.86,234.6,130.3,0.977,13.3
2024-01-25 03:00:00,31.12,31.17,226.8,153.4,0.896,13.7
2024-01-25 04:00:00,30.96,33.65,226.4,153.4,0.969,15.4
2024-01-25 05:00:00,36.21,33.94,227.9,154.8,0.962,16.7
2024-01-25 06:00:00,35.39,33.18,234.2,148.2,0.956,17.0
2024-01-25 07:00:00,32.67,33.34,228.7,150.1,0.971,17.5
2024-01-25 08:00:00,48.01,50.98,235.4,242.2,0.894,16.1
2024-01-25 09:00:00,48.77,47.63,235.6,225.4,0.897,16.0
2024-01-25 10:00:00,45.98,43.96,231.1,210.7,0.903,13.8
2024-01-25 11:00:00,42.74,41.49,232.7,199.2,0.895,15.6
2024-01-25 12:00:00,29.8,30.33,235.6,131.8,0.977,18.5
2024-01-25 13:00:00,33.45,31.34,226.7,141.8,0.975,17.0
2024-01-25 14:00:00,28.49,30.23,226.9,139.5,0.955,11.8
2024-01-25 15:00:00,34.03,32.05,232.5,154.0,0.895,15.9
2024-01-25 16:00:00,34.41,34.71,227.0,168.0,0.91,13.0
2024-01-25 17:00:00,47.26,50.42,228.6,250.6,0.88,16.1
2024-01-25 18:00:00,59.31,55.87,228.5,265.2,0.922,14.6
2024-01-25 19:00:00,69.85,70.08,231.8,318.2,0.95,14.4
2024-01-25 20:00:00,57.77,62.0,227.5,286.6,0.951,14.7
2024-01-25 21:00:00,53.47,57.38,228.5,281.5,0.892,13.5
2024-01-25 22:00:00,36.51,34.32,231.1,165.9,0.895,14.8
2024-01-25 23:00:00,28.7,31.03,226.0,141.3,0.972,13.7
2024-01-26 00:00:00,27.04,28.88,226.3,140.7,0.907,15.9
2024-01-26 01:00:00,26.89,25.94,227.4,124.9,0.913,14.4
2024-01-26 02:00:00,31.31,30.95,225.8,142.3,0.963,15.2
2024-01-26 03:00:00,31.98,33.07,231.2,151.2,0.946,14.2
2024-01-26 04:00:00,29.08,30.7,225.0,149.3,0.914,15.3
2024-01-26 05:00:00,27.86,28.32,231.9,130.9,0.933,15.9
2024-01-26 06:00:00,32.92,34.67,228.4,157.1,0.966,16.8
2024-01-26 07:00:00,40.47,40.7,227.2,198.2,0.904,14.1
2024-01-26 08:00:00,52.74,51.36,228.1,253.8,0.887,17.5
2024-01-26 09:00:00,56.71,55.91,234.1,257.6,0.927,11.3
2024-01-26 10:00:00,46.89,46.63,229.7,211.7,0.959,15.9
2024-01-26 11:00:00,34.4,36.89,232.6,164.2,0.966,16.5
2024-01-26 12:00:00,36.64,34.96,231.4,159.5,0.947,12.0
2024-01-26 13:00:00,32.2,33.98,235.7,147.9,0.975,17.0
2024-01-26 14:00:00,28.68,29.04,229.2,129.7,0.977,15.5
2024-01-26 15:00:00,33.9,32.18,234.9,150.5,0.91,17.3
2024-01-26 16:00:00,36.67,37.34,227.9,177.9,0.921,15.7
2024-01-26 17:00:00,55.99,52.83,231.5,240.2,0.95,14.9
2024-01-26 18:00:00,63.13,64.01,231.1,311.9,0.888,13.7
2024-01-26 19:00:00,67.18,62.9,225.2,302.0,0.925,15.4
2024-01-26 20:00:00,65.51,67.19,228.6,323.0,0.91,14.8
2024-01-26 21:00:00,47.48,51.28,225.7,251.3,0.904,13.2
2024-01-26 22:00:00,33.6,36.28,228.0,164.7,0.966,13.4
2024-01-26 23:00:00,39.7,37.2,224.2,171.8,0.966,15.4
2024-01-27 00:00:00,19.47,20.18,232.4,92.8,0.936,15.9
2024-01-27 01:00:00,24.48,26.0,229.3,116.1,0.977,17.8
2024-01-27 02:00:00,20.12,20.39,226.3,94.8,0.95,15.9
2024-01-27 03:00:00,29.01,27.93,234.4,124.5,0.957,16.0
2024-01-27 04:00:00,18.23,19.28,230.1,91.1,0.92,16.1
2024-01-27 05:00:00,28.9,27.25,226.3,135.0,0.892,17.3
2024-01-27 06:00:00,18.74,19.52,235.0,89.0,0.933,16.8
2024-01-27 07:00:00,28.49,27.09,231.6,125.1,0.935,15.0
2024-01-27 08:00:00,36.86,37.63,226.1,177.4,0.938,15.6
2024-01-27 09:00:00,37.43,38.35,234.7,181.8,0.899,16.7
2024-01-27 10:00:00,31.4,32.52,226.0,156.1,0.922,15.4
2024-01-27 11:00:00,30.1,28.47,232.1,129.5,0.947,11.9
2024-01-27 12:00:00,25.43,27.54,233.2,123.1,0.959,15.2
2024-01-27 13:00:00,23.81,23.26,224.1,109.8,0.945,18.7
2024-01-27 14:00:00,27.41,28.29,231.7,125.1,0.976,15.3
2024-01-27 15:00:00,25.61,26.25,229.6,125.4,0.912,14.1
2024-01-27 16:00:00,23.74,24.14,230.1,116.6,0.9,14.1
2024-01-27 17:00:00,32.39,33.06,231.3,151.3,0.945,13.9
2024-01-27 18:00:00,45.52,48.93,231.7,217.9,0.969,15.2
2024-01-27 19:00:00,52.43,50.72,227.6,232.1,0.96,16.1
2024-01-27 20:00:00,55.0,51.69,233.6,232.4,0.952,16.9
2024-01-27 21:00:00,36.66,35.63,231.9,161.6,0.951,13.6
2024-01-27 22:00:00,28.03,28.4,224.4,137.0,0.924,16.5
2024-01-27 23:00:00,19.47,20.49,226.7,94.4,0.957,14.9
2024-01-28 00:00:00,24.45,22.96,230.1,104.9,0.951,13.0
2024-01-28 01:00:00,18.82,17.75,225.2,86.7,0.909,17.2
2024-01-28 02:00:00,25.36,24.17,226.2,111.4,0.959,16.3
2024-01-28 03:00:00,18.73,20.05,232.9,93.2,0.924,15.0
2024-01-28 04:00:00,27.05,27.8,227.5,134.0,0.912,14.6
2024-01-28 05:00:00,21.3,20.12,235.3,90.6,0.944,16.5
2024-01-28 06:00:00,27.2,27.2,228.6,123.0,0.967,18.4
2024-01-28 07:00:00,32.07,30.35,226.4,148.9,0.9,15.4
2024-01-28 08:00:00,42.7,40.09,227.8,190.3,0.925,13.9
2024-01-28 09:00:00,36.09,36.16,226.1,169.8,0.942,15.0
2024-01-28 10:00:00,35.54,36.88,226.0,171.1,0.954,15.4
2024-01-28 11:00:00,27.02,25.93,231.4,124.8,0.898,15.7
2024-01-28 12:00:00,24.29,22.61,224.5,108.9,0.925,14.5
2024-01-28 13:00:00,23.65,25.64,234.0,119.2,0.919,16.0
2024-01-28 14:00:00,27.62,27.07,232.3,127.8,0.912,16.4
2024-01-28 15:00:00,25.02,25.49,226.0,119.6,0.943,15.1
2024-01-28 16:00:00,25.3,26.18,231.2,118.6,0.955,16.1
2024-01-28 17:00:00,46.77,43.33,234.8,201.9,0.914,13.9
2024-01-28 18:00:00,52.66,49.14,228.8,223.0,0.963,14.9
2024-01-28 19:00:00,53.91,57.29,231.1,262.9,0.943,15.9
2024-01-28 20:00:00,51.27,50.06,234.5,241.8,0.883,16.2
2024-01-28 21:00:00,37.86,40.81,231.9,180.9,0.973,15.5
2024-01-28 22:00:00,28.79,27.94,228.6,132.0,0.926,15.4
2024-01-28 23:00:00,22.73,24.07,231.6,109.1,0.953,13.9
2024-01-29 00:00:00,35.08,34.19,231.3,162.3,0.911,15.0
2024-01-29 01:00:00,32.12,34.29,225.4,160.0,0.951,17.6
2024-01-29 02:00:00,29.44,30.93,227.2,150.3,0.906,16.3
2024-01-29 03:00:00,30.92,29.95,224.5,145.8,0.915,14.7
2024-01-29 04:00:00,32.44,30.34,224.0,147.5,0.918,14.7
2024-01-29 05:00:00,26.7,25.34,225.8,118.1,0.95,14.2
2024-01-29 06:00:00,35.8,34.56,227.1,170.0,0.895,17.2
2024-01-29 07:00:00,46.54,48.11,225.2,231.5,0.923,16.2
2024-01-29 08:00:00,48.55,50.23,227.8,231.6,0.952,15.9
2024-01-29 09:00:00,55.88,53.66,234.2,259.5,0.883,15.7
2024-01-29 10:00:00,46.81,47.9,231.5,224.9,0.92,15.2
2024-01-29 11:00:00,40.21,38.28,228.8,185.7,0.901,16.2
2024-01-29 12:00:00,31.49,32.08,233.6,142.5,0.964,16.9
2024-01-29 13:00:00,25.26,26.93,224.7,125.9,0.952,14.1
2024-01-29 14:00:00,29.47,29.87,233.6,135.9,0.941,16.5
2024-01-29 15:00:00,29.95,30.54,224.3,148.0,0.92,15.3
2024-01-29 16:00:00,35.49,32.99,235.0,156.2,0.899,14.6
2024-01-29 17:00:00,47.74,51.48,227.8,250.3,0.903,16.9
2024-01-29 18:00:00,61.61,59.08,230.8,275.8,0.928,15.1
2024-01-29 19:00:00,67.59,69.38,232.4,324.8,0.919,17.9
2024-01-29 20:00:00,63.25,65.9,232.1,313.7,0.905,17.5
2024-01-29 21:00:00,54.9,54.39,224.7,250.3,0.967,13.6
2024-01-29 22:00:00,38.58,36.54,234.4,162.0,0.962,15.2
2024-01-29 23:00:00,32.43,33.83,224.6,154.6,0.974,17.3
2024-01-30 00:00:00,33.71,34.24,229.5,164.5,0.907,16.3
2024-01-30 01:00:00,28.43,26.9,225.4,128.5,0.929,16.4
2024-01-30 02:00:00,29.13,31.11,230.7,145.8,0.925,13.7
2024-01-30 03:00:00,30.5,30.0,227.7,139.6,0.944,16.6
2024-01-30 04:00:00,30.84,30.02,228.4,134.9,0.974,14.9
2024-01-30 05:00:00,30.94,31.17,231.4,143.6,0.938,16.9
2024-01-30 06:00:00,35.6,34.41,233.1,164.8,0.896,13.7
2024-01-30 07:00:00,44.11,41.9,227.5,189.9,0.97,16.1
2024-01-30 08:00:00,46.32,49.95,225.7,247.3,0.895,13.6
2024-01-30 09:00:00,47.15,50.31,226.3,237.8,0.935,15.4
2024-01-30 10:00:00,47.87,48.2,232.6,217.9,0.951,17.3
2024-01-30 11:00:00,43.95,41.14,231.1,185.6,0.959,17.1
2024-01-30 12:00:00,30.14,29.39,225.6,133.8,0.974,16.1
2024-01-30 13:00:00,29.01,31.27,234.1,137.4,0.972,14.1
2024-01-30 14:00:00,33.73,31.6,230.9,151.6,0.903,14.1
2024-01-30 15:00:00,30.14,30.69,234.6,138.9,0.942,15.8
2024-01-30 16:00:00,41.26,38.32,233.1,170.0,0.967,14.4
2024-01-30 17:00:00,61.41,57.11,225.6,275.8,0.918,15.3
2024-01-30 18:00:00,69.37,66.72,232.4,319.0,0.9,13.9
2024-01-30 19:00:00,70.99,66.37,226.4,315.2,0.93,17.4
2024-01-30 20:00:00,60.13,61.66,235.8,279.4,0.936,15.0
2024-01-30 21:00:00,44.42,44.39,227.9,206.1,0.945,13.7
2024-01-30 22:00:00,39.65,39.77,232.0,183.3,0.935,16.9
2024-01-30 23:00:00,37.7,35.75,234.2,167.6,0.911,13.7
2024-01-31 00:00:00,24.57,26.59,232.0,127.1,0.902,16.7
2024-01-31 01:00:00,32.86,34.75,227.0,167.9,0.912,16.8
2024-01-31 02:00:00,25.25,26.11,224.4,121.6,0.957,17.3
2024-01-31 03:00:00,30.41,28.72,234.4,128.3,0.955,16.3
2024-01-31 04:00:00,25.1,26.2,233.6,116.8,0.96,16.0
2024-01-31 05:00:00,37.14,34.77,235.5,160.3,0.921,15.6
2024-01-31 06:00:00,32.51,32.24,227.0,159.9,0.888,17.4
2024-01-31 07:00:00,38.39,36.24,234.9,160.7,0.96,14.2
2024-01-31 08:00:00,47.16,45.31,231.2,210.5,0.931,15.5
2024-01-31 09:00:00,45.8,47.36,232.2,227.4,0.897,16.7
2024-01-31 10:00:00,51.29,51.18,229.1,244.7,0.913,16.4
2024-01-31 11:00:00,39.17,38.65,228.0,186.9,0.907,15.3
2024-01-31 12:00:00,29.24,30.96,224.6,150.3,0.917,15.9
2024-01-31 13:00:00,29.56,28.81,230.9,133.7,0.933,18.0
2024-01-31 14:00:00,34.04,35.06,226.2,171.1,0.906,14.4
2024-01-31 15:00:00,33.28,33.73,225.1,160.3,0.935,17.7
2024-01-31 16:00:00,38.89,39.96,226.6,192.5,0.916,16.3
2024-01-31 17:00:00,49.42,45.78,235.8,203.1,0.956,16.1
2024-01-31 18:00:00,63.11,63.66,231.4,287.8,0.956,18.3
2024-01-31 19:00:00,68.06,66.13,235.0,312.0,0.902,13.3
2024-01-31 20:00:00,62.81,62.41,234.9,295.2,0.9,17.5
2024-01-31 21:00:00,49.13,46.86,224.5,226.6,0.921,16.7
2024-01-31 22:00:00,36.83,36.75,226.0,167.5,0.971,16.9
2024-01-31 23:00:00,28.77,31.23,232.0,150.7,0.893,17.9
2024-02-01 00:00:00,23.77,24.06,230.5,116.0,0.9,16.7
2024-02-01 01:00:00,23.14,22.16,235.3,99.2,0.949,15.1
2024-02-01 02:00:00,28.09,28.27,225.1,136.7,0.919,16.2
2024-02-01 03:00:00,32.09,31.79,226.7,149.3,0.939,18.8
2024-02-01 04:00:00,33.71,33.02,224.2,159.0,0.926,16.2
2024-02-01 05:00:00,27.78,27.17,233.1,123.3,0.945,15.4
2024-02-01 06:00:00,28.7,30.81,225.3,140.8,0.971,14.3
2024-02-01 07:00:00,34.29,36.72,229.3,167.9,0.954,16.5
2024-02-01 08:00:00,52.35,52.57,225.6,251.4,0.927,14.5
